time_s,ecg_au
1.157999999999999918e+00,1.350839122887289301e-01
1.159999999999999920e+00,1.407352030920746844e-01
1.161999999999999922e+00,1.587900094652709704e-01
1.163999999999999924e+00,1.522882338114478484e-01
1.165999999999999925e+00,1.225721109917309731e-01
1.167999999999999927e+00,1.162108590827946875e-01
1.169999999999999929e+00,9.662661539927966392e-02
1.171999999999999931e+00,1.008501430975373703e-01
1.173999999999999932e+00,1.134209156487076819e-01
1.175999999999999934e+00,1.088191011957988230e-01
1.177999999999999936e+00,1.004691441150711018e-01
1.179999999999999938e+00,1.097783669544116075e-01
1.181999999999999940e+00,7.943611539157000023e-02
1.183999999999999941e+00,8.648412119888898575e-02
1.185999999999999943e+00,9.474734500729203868e-02
1.187999999999999945e+00,8.915325579793620392e-02
1.189999999999999947e+00,9.323344834121286007e-02
1.191999999999999948e+00,8.007333727837576132e-02
1.193999999999999950e+00,6.659906763075673641e-02
1.195999999999999952e+00,7.396923031010502192e-02
1.197999999999999954e+00,5.096697763440675988e-02
1.199999999999999956e+00,3.905451321572919743e-02
1.201999999999999957e+00,7.016418299172928752e-02
1.203999999999999959e+00,5.859700777962236623e-02
1.205999999999999961e+00,6.217667853081824958e-02
1.207999999999999963e+00,3.036140842196120501e-02
1.209999999999999964e+00,4.876848870180734707e-02
1.211999999999999966e+00,4.380044573741385949e-02
1.213999999999999968e+00,3.851467146397077879e-02
1.215999999999999970e+00,1.645030988913781522e-02
1.217999999999999972e+00,4.415986804785403119e-02
1.219999999999999973e+00,6.165139443886503978e-02
1.221999999999999975e+00,5.300889526666995033e-02
1.223999999999999977e+00,3.746710874176503725e-02
1.225999999999999979e+00,4.552315696237361348e-02
1.227999999999999980e+00,5.643357243207363511e-02
1.229999999999999982e+00,3.073925353278508799e-03
1.231999999999999984e+00,4.206759039626072061e-02
1.233999999999999986e+00,5.158981792653354048e-02
1.235999999999999988e+00,5.322500299229711990e-02
1.237999999999999989e+00,6.809515102320856661e-02
1.239999999999999991e+00,5.923607700344549198e-02
1.241999999999999993e+00,4.655567284030757980e-02
1.243999999999999995e+00,4.608020153338386604e-02
1.245999999999999996e+00,5.306047749750871650e-02
1.247999999999999998e+00,3.289007634261128382e-02
1.250000000000000000e+00,4.011310060031018920e-02
1.252000000000000002e+00,5.404911579366469127e-02
1.254000000000000004e+00,6.954599407294941027e-02
1.256000000000000005e+00,3.748772767240478310e-02
1.258000000000000007e+00,3.876201168358520827e-02
1.260000000000000009e+00,4.191931982342201463e-02
1.262000000000000011e+00,5.826363579066966281e-02
1.264000000000000012e+00,3.636389017467968332e-02
1.266000000000000014e+00,5.681690573013084555e-02
1.268000000000000016e+00,1.711865695827351902e-02
1.270000000000000018e+00,2.409178234443162120e-02
1.272000000000000020e+00,1.707356747511171169e-02
1.274000000000000021e+00,2.239297573260888574e-02
1.276000000000000023e+00,1.380749669138319966e-02
1.278000000000000025e+00,-4.015220981829260155e-02
1.280000000000000027e+00,-4.982152165274433137e-02
1.282000000000000028e+00,-5.185323686157533585e-02
1.284000000000000030e+00,-8.857865065497219637e-02
1.286000000000000032e+00,-1.225970951855645807e-01
1.288000000000000034e+00,-1.025131281764411068e-01
1.290000000000000036e+00,-1.242402680211273924e-01
1.292000000000000037e+00,-1.312585027751461131e-01
1.294000000000000039e+00,-1.449590056298222518e-01
1.296000000000000041e+00,-1.130824865087634717e-01
1.298000000000000043e+00,-1.142909186555304685e-01
1.300000000000000044e+00,-6.831155795558961630e-02
1.302000000000000046e+00,-6.495114170492813366e-02
1.304000000000000048e+00,-2.346058178447345266e-02
1.306000000000000050e+00,4.019391636463132134e-02
1.308000000000000052e+00,8.200776581129305687e-02
1.310000000000000053e+00,1.666549778247511104e-01
1.312000000000000055e+00,2.340219760006610750e-01
1.314000000000000057e+00,3.002719059959863546e-01
1.316000000000000059e+00,4.096382020581368910e-01
1.318000000000000060e+00,5.069920365820940189e-01
1.320000000000000062e+00,6.363805547787031447e-01
1.322000000000000064e+00,7.260286597788485619e-01
1.324000000000000066e+00,8.387575541950870184e-01
1.326000000000000068e+00,9.638498139918417751e-01
1.328000000000000069e+00,1.063421610828619412e+00
1.330000000000000071e+00,1.121689944603578626e+00
1.332000000000000073e+00,1.127437501126975494e+00
1.334000000000000075e+00,1.134693659737676219e+00
1.336000000000000076e+00,1.129070650363699801e+00
1.338000000000000078e+00,1.050641339672551355e+00
1.340000000000000080e+00,9.602975150371059199e-01
1.342000000000000082e+00,8.809485025180361362e-01
1.344000000000000083e+00,7.787216238841175864e-01
1.346000000000000085e+00,6.475099426541819359e-01
1.348000000000000087e+00,5.245744364042180807e-01
1.350000000000000089e+00,4.232188847795114728e-01
1.352000000000000091e+00,3.597551536440236064e-01
1.354000000000000092e+00,2.546118724230916341e-01
1.356000000000000094e+00,1.915264814769179758e-01
1.358000000000000096e+00,1.350012038489695199e-01
1.360000000000000098e+00,8.805000408009552859e-02
1.362000000000000099e+00,2.738007976456718548e-02
1.364000000000000101e+00,-1.861919223367904976e-03
1.366000000000000103e+00,-6.157041881046786819e-02
1.368000000000000105e+00,-9.083523101340879036e-02
1.370000000000000107e+00,-1.367773300528181135e-01
1.372000000000000108e+00,-1.390451708570434042e-01
1.374000000000000110e+00,-1.888272414954625111e-01
1.376000000000000112e+00,-2.284290777148461626e-01
1.378000000000000114e+00,-2.465732801797024254e-01
1.380000000000000115e+00,-2.621406223659826784e-01
1.382000000000000117e+00,-2.582494037813089505e-01
1.384000000000000119e+00,-2.943774216839703528e-01
1.386000000000000121e+00,-2.793744659974147782e-01
1.388000000000000123e+00,-2.551420264324419929e-01
1.390000000000000124e+00,-1.905959830459368065e-01
1.392000000000000126e+00,-1.884242301093699001e-01
1.394000000000000128e+00,-1.755308636508298714e-01
1.396000000000000130e+00,-1.330782160330158392e-01
1.398000000000000131e+00,-8.330668058977140633e-02
1.400000000000000133e+00,-8.999278324660477113e-02
1.402000000000000135e+00,-6.720852959046930142e-02
1.404000000000000137e+00,-2.224606126497393269e-02
1.406000000000000139e+00,-1.540785131614750073e-02
1.407999999999999918e+00,1.288816410089110159e-03
1.409999999999999920e+00,-5.592903107607833865e-03
1.411999999999999922e+00,3.894330635122755790e-02
1.413999999999999924e+00,4.152550398649570984e-02
1.415999999999999925e+00,2.842324139369549474e-02
1.417999999999999927e+00,3.294748474827755014e-02
1.419999999999999929e+00,-5.908099729968797204e-03
1.421999999999999931e+00,3.524582683341456052e-02
1.423999999999999932e+00,2.352953506211628507e-02
1.425999999999999934e+00,3.345021006087370297e-02
1.427999999999999936e+00,3.752732824406508627e-02
1.429999999999999938e+00,2.244070091240705708e-02
1.431999999999999940e+00,2.440146106094328443e-03
1.433999999999999941e+00,3.355005641214994089e-02
1.435999999999999943e+00,1.716159823962016759e-02
1.437999999999999945e+00,2.360752906475400634e-02
1.439999999999999947e+00,1.980642181772124255e-02
1.441999999999999948e+00,2.410530033480265052e-02
1.443999999999999950e+00,-5.013307619346554778e-03
1.445999999999999952e+00,4.833404977423669258e-02
1.447999999999999954e+00,3.438390689742279460e-02
1.449999999999999956e+00,4.781587949004517668e-02
1.451999999999999957e+00,6.146482436037655622e-02
1.453999999999999959e+00,3.279346352384829993e-02
1.455999999999999961e+00,6.174508819914201196e-03
1.457999999999999963e+00,2.063252946876604349e-02
1.459999999999999964e+00,1.684463739062227322e-02
1.461999999999999966e+00,2.840946451750860427e-02
1.463999999999999968e+00,3.820821086562765923e-02
1.465999999999999970e+00,8.147731685130148865e-03
1.467999999999999972e+00,4.458056178925142582e-02
1.469999999999999973e+00,1.815157131734018714e-02
1.471999999999999975e+00,4.673630940750823221e-02
1.473999999999999977e+00,4.221263761640006718e-02
1.475999999999999979e+00,4.084483595253985549e-02
1.477999999999999980e+00,4.626793601330846106e-02
1.479999999999999982e+00,4.120598730949226463e-02
1.481999999999999984e+00,4.218422476407055616e-02
1.483999999999999986e+00,2.833283508278420723e-02
1.485999999999999988e+00,5.547147375028153166e-02
1.487999999999999989e+00,8.608384253312550971e-02
1.489999999999999991e+00,9.074072982038897117e-02
1.491999999999999993e+00,8.364460905270240665e-02
1.493999999999999995e+00,7.734380998121574702e-02
1.495999999999999996e+00,5.970798071429279236e-02
1.497999999999999998e+00,9.475704862262157580e-02
1.500000000000000000e+00,7.569959738992723675e-02
1.502000000000000002e+00,7.910175788908214989e-02
1.504000000000000004e+00,7.952964347040365756e-02
1.506000000000000005e+00,8.921209477087972683e-02
1.508000000000000007e+00,8.541170605841597041e-02
1.510000000000000009e+00,9.496377955407972471e-02
1.512000000000000011e+00,8.440554449654753821e-02
1.514000000000000012e+00,9.969656036681497080e-02
1.516000000000000014e+00,1.443087225655245720e-01
1.518000000000000016e+00,1.140254576223106858e-01
1.520000000000000018e+00,1.166261638484277774e-01
1.522000000000000020e+00,1.334929756952245028e-01
1.524000000000000021e+00,1.415912067614839287e-01
1.526000000000000023e+00,1.198809869267358635e-01
1.528000000000000025e+00,1.392490269009692971e-01
1.530000000000000027e+00,1.620440276977892502e-01
1.532000000000000028e+00,1.583685805168751348e-01
1.534000000000000030e+00,1.623313506321820976e-01
1.536000000000000032e+00,1.901146794092848646e-01
1.538000000000000034e+00,1.630522020413902318e-01
1.540000000000000036e+00,1.809762282149383339e-01
1.542000000000000037e+00,1.785413563133180503e-01
1.544000000000000039e+00,2.153833260991570853e-01
1.546000000000000041e+00,1.705041111493884598e-01
1.548000000000000043e+00,1.965369177805154077e-01
1.550000000000000044e+00,2.054986069737016197e-01
1.552000000000000046e+00,2.302614008052211725e-01
1.554000000000000048e+00,2.362851408035651912e-01
1.556000000000000050e+00,2.549963551821624042e-01
1.558000000000000052e+00,2.173139792052806440e-01
1.560000000000000053e+00,2.589996435259689367e-01
1.562000000000000055e+00,2.501064120503197485e-01
1.564000000000000057e+00,2.512120728942659476e-01
1.566000000000000059e+00,2.758910194836260432e-01
1.568000000000000060e+00,2.604889009770867681e-01
1.570000000000000062e+00,2.495054170096208945e-01
1.572000000000000064e+00,2.813307026991446747e-01
1.574000000000000066e+00,2.704811938076739364e-01
1.576000000000000068e+00,2.890990088134761660e-01
1.578000000000000069e+00,3.100947815570174182e-01
1.580000000000000071e+00,3.146767005488831370e-01
1.582000000000000073e+00,3.390451541148826187e-01
1.584000000000000075e+00,3.172451566710337567e-01
1.586000000000000076e+00,3.019758626332889051e-01
1.588000000000000078e+00,3.180925929798100738e-01
1.590000000000000080e+00,3.198093499564235720e-01
1.592000000000000082e+00,3.191929440341584878e-01
1.594000000000000083e+00,3.475323073225689008e-01
1.596000000000000085e+00,3.345341065059104779e-01
1.598000000000000087e+00,3.174211287631544254e-01
1.600000000000000089e+00,3.600530906307606305e-01
1.602000000000000091e+00,3.500849282427914155e-01
1.604000000000000092e+00,3.588978070432940481e-01
1.606000000000000094e+00,3.565453093190326661e-01
1.608000000000000096e+00,3.654685547826880820e-01
1.610000000000000098e+00,3.572142112594248187e-01
1.612000000000000099e+00,3.754503212110849586e-01
1.614000000000000101e+00,3.631570314159780488e-01
1.616000000000000103e+00,3.621497488049208457e-01
1.618000000000000105e+00,3.615157046593651669e-01
1.620000000000000107e+00,3.322319937276576596e-01
1.622000000000000108e+00,3.499444216564845389e-01
1.624000000000000110e+00,3.464800497390450595e-01
1.626000000000000112e+00,3.510684084980297825e-01
1.628000000000000114e+00,3.247971023024076587e-01
1.630000000000000115e+00,3.665569195791879564e-01
1.632000000000000117e+00,3.401336750235975925e-01
1.634000000000000119e+00,3.165863373075778475e-01
1.636000000000000121e+00,3.049883027894353393e-01
1.638000000000000123e+00,3.219576361268787768e-01
1.640000000000000124e+00,3.200904341126707964e-01
1.642000000000000126e+00,3.056373346396384916e-01
1.644000000000000128e+00,3.125020794011594827e-01
1.646000000000000130e+00,2.959595197231188468e-01
1.648000000000000131e+00,3.080731340185817180e-01
1.650000000000000133e+00,2.829322359306578605e-01
1.652000000000000135e+00,2.870230461635764896e-01
1.654000000000000137e+00,2.958988134360967526e-01
1.656000000000000139e+00,3.132400709523517901e-01
1.658000000000000140e+00,2.528501392134873127e-01
1.660000000000000142e+00,2.541657340315253699e-01
1.662000000000000144e+00,2.415910636630067831e-01
1.664000000000000146e+00,2.589132447618240906e-01
1.665999999999999925e+00,2.228086510644971818e-01
1.667999999999999927e+00,2.255861008482031305e-01
1.669999999999999929e+00,2.251853416327779245e-01
1.671999999999999931e+00,2.037004010439600055e-01
1.673999999999999932e+00,1.967615313134674637e-01
1.675999999999999934e+00,1.967333092023943186e-01
1.677999999999999936e+00,1.651279798737808613e-01
1.679999999999999938e+00,1.677547051401926392e-01
1.681999999999999940e+00,1.760930719460732652e-01
1.683999999999999941e+00,1.774265324298084368e-01
1.685999999999999943e+00,1.654066175737280708e-01
1.687999999999999945e+00,1.346608232408678663e-01
1.689999999999999947e+00,1.474894678908956203e-01
1.691999999999999948e+00,1.597077134696547052e-01
1.693999999999999950e+00,1.494726136673194261e-01
1.695999999999999952e+00,1.334843115972883243e-01
1.697999999999999954e+00,1.150213167226991490e-01
1.699999999999999956e+00,1.316091031267246358e-01
1.701999999999999957e+00,1.074149987239801790e-01
1.703999999999999959e+00,9.267300650161354458e-02
1.705999999999999961e+00,9.245132854907273101e-02
1.707999999999999963e+00,1.206453923007148876e-01
1.709999999999999964e+00,9.682607992319133827e-02
1.711999999999999966e+00,1.056849875684003903e-01
1.713999999999999968e+00,7.605084750318329145e-02
1.715999999999999970e+00,9.243076216654146082e-02
1.717999999999999972e+00,6.462729152876442451e-02
1.719999999999999973e+00,6.675355380187206200e-02
1.721999999999999975e+00,1.020486284716212722e-01
1.723999999999999977e+00,7.207129695888722654e-02
1.725999999999999979e+00,4.902797579208442030e-02
1.727999999999999980e+00,5.142350884451540871e-02
1.729999999999999982e+00,5.390581164908390954e-02
1.731999999999999984e+00,6.364960891665674692e-02
1.733999999999999986e+00,3.479651642187051030e-02
1.735999999999999988e+00,1.281152535305334420e-02
1.737999999999999989e+00,3.168778159871865618e-02
1.739999999999999991e+00,3.321360694265695912e-02
1.741999999999999993e+00,3.187143776204229978e-02
1.743999999999999995e+00,4.736501734392855462e-02
1.745999999999999996e+00,2.988749999291880760e-02
1.747999999999999998e+00,3.498506611541157829e-02
1.750000000000000000e+00,4.055579392670656536e-03
1.752000000000000002e+00,3.149383764919244655e-02
1.754000000000000004e+00,4.793886292128133469e-02
1.756000000000000005e+00,2.622182108409847057e-02
1.758000000000000007e+00,1.667165268157431990e-02
1.760000000000000009e+00,1.352097284116962964e-02
1.762000000000000011e+00,3.645903880309372264e-02
1.764000000000000012e+00,-5.721853791227183433e-03
1.766000000000000014e+00,5.141867474650715052e-03
1.768000000000000016e+00,1.241807614137229940e-02
1.770000000000000018e+00,1.546112000509841308e-02
1.772000000000000020e+00,-3.397422211499083640e-03
1.774000000000000021e+00,6.704754713678248712e-03
1.776000000000000023e+00,-3.074483816884845608e-03
1.778000000000000025e+00,1.963836502521942515e-03
1.780000000000000027e+00,-2.702945015099544879e-03
1.782000000000000028e+00,-1.866824441398458323e-02
1.784000000000000030e+00,-2.631741148635192203e-03
1.786000000000000032e+00,1.012025206981235874e-02
1.788000000000000034e+00,-1.821876686660513917e-02
1.790000000000000036e+00,-7.963880331142888722e-03
1.792000000000000037e+00,5.029744858774656477e-03
1.794000000000000039e+00,-2.154757583308551314e-02
1.796000000000000041e+00,-3.283461024882931758e-03
1.798000000000000043e+00,-2.241667064077179986e-02
1.800000000000000044e+00,1.004248322121417333e-02
1.802000000000000046e+00,2.728035925862275918e-02
1.804000000000000048e+00,2.251210956624585813e-02
1.806000000000000050e+00,-1.149585912854719609e-02
1.808000000000000052e+00,2.529969601117910624e-03
1.810000000000000053e+00,-7.102997761110135637e-03
1.812000000000000055e+00,-7.712911777896533892e-03
1.814000000000000057e+00,1.366234142140162339e-02
1.816000000000000059e+00,-2.963546471966401613e-02
1.818000000000000060e+00,5.702506432321194016e-03
1.820000000000000062e+00,-1.112709959284265138e-02
1.822000000000000064e+00,1.048279834123790576e-02
1.824000000000000066e+00,-8.077740489624148437e-03
1.826000000000000068e+00,-2.120597776948842175e-02
1.828000000000000069e+00,-7.177693359035149448e-03
1.830000000000000071e+00,-5.038199230465775086e-04
1.832000000000000073e+00,-1.120526419022132777e-02
1.834000000000000075e+00,-4.609492474804537457e-03
1.836000000000000076e+00,-1.993342409628427389e-02
1.838000000000000078e+00,-4.428442323171356138e-02
1.840000000000000080e+00,1.067112098016754704e-03
1.842000000000000082e+00,-2.091500686468922982e-03
1.844000000000000083e+00,-1.048960589961948735e-02
1.846000000000000085e+00,-1.180615351632118004e-02
1.848000000000000087e+00,2.606789830238973038e-03
1.850000000000000089e+00,-1.988326826204264014e-02
1.852000000000000091e+00,-2.369546625184372479e-02
1.854000000000000092e+00,-1.597601654631048557e-02
1.856000000000000094e+00,4.661439122244322164e-03
1.858000000000000096e+00,-3.398294160906617511e-02
1.860000000000000098e+00,4.729342665237657589e-03
1.862000000000000099e+00,-2.267562800582045152e-02
1.864000000000000101e+00,-2.949939391458637414e-02
1.866000000000000103e+00,6.053235887126006895e-03
1.868000000000000105e+00,-1.411344965606894583e-02
1.870000000000000107e+00,-3.192343145381741631e-02
1.872000000000000108e+00,-1.750214083800713527e-02
1.874000000000000110e+00,2.208445417640354444e-03
1.876000000000000112e+00,6.559476961731708008e-03
1.878000000000000114e+00,-1.721324743143077401e-02
1.880000000000000115e+00,-4.110308701597588203e-03
1.882000000000000117e+00,1.202487935961378193e-03
1.884000000000000119e+00,-1.837900517298185488e-02
1.886000000000000121e+00,-2.473764459881760969e-03
1.888000000000000123e+00,-7.247697113954417077e-03
1.890000000000000124e+00,-1.365235266057786279e-02
1.892000000000000126e+00,-1.170079093862892369e-02
1.894000000000000128e+00,-1.875979496236489024e-03
1.896000000000000130e+00,-8.456420841732922161e-04
1.898000000000000131e+00,-8.030081414116835986e-03
1.900000000000000133e+00,-4.027659332826240800e-03
1.902000000000000135e+00,2.113925522524200823e-02
1.904000000000000137e+00,9.896438510606096056e-03
1.906000000000000139e+00,2.238981177146640023e-02
1.908000000000000140e+00,2.974046701646108903e-02
1.910000000000000142e+00,2.332001367026759198e-02
1.912000000000000144e+00,5.149669726266313530e-02
1.914000000000000146e+00,8.166892790640978284e-03
1.916000000000000147e+00,3.594578384830231232e-02
1.918000000000000149e+00,2.247166534648862429e-02
1.919999999999999929e+00,5.864430037279041996e-02
1.921999999999999931e+00,6.000360491808295893e-02
1.923999999999999932e+00,8.982832785317775709e-03
1.925999999999999934e+00,2.765304345775101286e-02
1.927999999999999936e+00,5.611105084868329984e-02
1.929999999999999938e+00,6.200208583325388101e-02
1.931999999999999940e+00,6.523281704480482501e-02
1.933999999999999941e+00,5.714760867613100787e-02
1.935999999999999943e+00,6.903149719010154284e-02
1.937999999999999945e+00,7.593265806333525381e-02
1.939999999999999947e+00,6.881028782218194528e-02
1.941999999999999948e+00,8.910656691692626918e-02
1.943999999999999950e+00,4.337007451990725765e-02
1.945999999999999952e+00,9.015117058950315732e-02
1.947999999999999954e+00,6.830156008515644861e-02
1.949999999999999956e+00,1.011181590554746518e-01
1.951999999999999957e+00,8.596366687850305610e-02
1.953999999999999959e+00,7.842302972291079199e-02
1.955999999999999961e+00,9.940621884479133863e-02
1.957999999999999963e+00,8.183211968298494121e-02
1.959999999999999964e+00,8.315925992873016148e-02
1.961999999999999966e+00,7.432013491652073034e-02
1.963999999999999968e+00,9.802720486492982888e-02
1.965999999999999970e+00,1.060909872407814064e-01
1.967999999999999972e+00,1.138041956360179852e-01
1.969999999999999973e+00,9.576305795665074339e-02
1.971999999999999975e+00,1.126514271830496849e-01
1.973999999999999977e+00,9.587028623311466546e-02
1.975999999999999979e+00,9.250327154234359861e-02
1.977999999999999980e+00,1.004574488499136581e-01
1.979999999999999982e+00,1.053493807509197216e-01
1.981999999999999984e+00,8.166082022965920340e-02
1.983999999999999986e+00,8.014796197382256793e-02
1.985999999999999988e+00,7.815319071684999341e-02
1.987999999999999989e+00,7.833552028833501435e-02
1.989999999999999991e+00,5.991243284972112143e-02
1.991999999999999993e+00,8.498964100918415809e-02
1.993999999999999995e+00,5.957153678739948721e-02
1.995999999999999996e+00,6.841044835092895127e-02
1.997999999999999998e+00,4.490638685756035559e-02
2.000000000000000000e+00,5.843371233106481322e-02
2.002000000000000224e+00,5.466616540075959485e-02
2.004000000000000004e+00,3.822773628322219397e-02
2.006000000000000227e+00,7.062809772168768263e-02
2.008000000000000007e+00,4.171248059254734075e-02
2.010000000000000231e+00,5.871045842368220746e-02
2.012000000000000011e+00,4.245078942974720576e-02
2.014000000000000234e+00,1.425204091653559275e-02
2.016000000000000014e+00,1.470648941483321433e-02
2.018000000000000238e+00,2.337765046372602268e-02
2.020000000000000018e+00,1.430491188232087610e-02
2.022000000000000242e+00,1.084320077304237913e-02
2.024000000000000021e+00,2.691087623587450767e-03
2.026000000000000245e+00,-2.308712764236916376e-02
2.028000000000000025e+00,-2.110549968745271694e-03
2.030000000000000249e+00,-3.459462257146393716e-02
2.032000000000000028e+00,1.834711481352242941e-03
2.034000000000000252e+00,-1.688212401416819622e-02
2.036000000000000032e+00,-1.880422115739995709e-02
2.038000000000000256e+00,-1.328253035521823576e-02
2.040000000000000036e+00,-7.667360026909143117e-03
2.042000000000000259e+00,-3.485340678291959371e-02
2.044000000000000039e+00,-4.107710768548308855e-02
2.046000000000000263e+00,-3.218069295778173272e-02
2.048000000000000043e+00,-4.803228066711831556e-02
2.049999999999999822e+00,-3.300917384616615380e-02
2.052000000000000046e+00,4.364980755026899584e-03
2.053999999999999826e+00,-3.623895372720695174e-02
2.056000000000000050e+00,-1.141917266636304461e-02
2.057999999999999829e+00,-4.248091406193138519e-02
2.060000000000000053e+00,-1.805934829719582288e-02
2.061999999999999833e+00,-2.791273440558876898e-02
2.064000000000000057e+00,-2.452211821304445608e-02
2.065999999999999837e+00,-1.554546712961097678e-02
2.068000000000000060e+00,1.864314392437785989e-03
2.069999999999999840e+00,-2.191630642864264913e-02
2.072000000000000064e+00,-2.328966291887236278e-02
2.073999999999999844e+00,-4.003890724207262442e-02
2.076000000000000068e+00,-1.694116041436257922e-02
2.077999999999999847e+00,-2.960882443402728520e-02
2.080000000000000071e+00,-1.364188691141572478e-02
2.081999999999999851e+00,-2.696435486907387824e-02
2.084000000000000075e+00,-3.716216913765002516e-04
2.085999999999999854e+00,-5.640297321518267237e-02
2.088000000000000078e+00,-3.129952868309944514e-02
2.089999999999999858e+00,-1.386703609971516246e-02
2.092000000000000082e+00,-3.268943284579733932e-02
2.093999999999999861e+00,-3.984237851584324780e-02
2.096000000000000085e+00,-3.281305817949412701e-02
2.097999999999999865e+00,-5.093940894052054191e-02
2.100000000000000089e+00,-3.072838536209818172e-02
2.101999999999999869e+00,5.624654885057825404e-04
2.104000000000000092e+00,-2.414759816102433204e-02
2.105999999999999872e+00,-6.551240524263901577e-02
2.108000000000000096e+00,-7.229732012126127705e-02
2.109999999999999876e+00,-7.868934609906295952e-02
2.112000000000000099e+00,-7.411770206688805818e-02
2.113999999999999879e+00,-1.208344647684853057e-01
2.116000000000000103e+00,-1.400621430542872137e-01
2.117999999999999883e+00,-1.380887193314597472e-01
2.120000000000000107e+00,-1.586638943983520178e-01
2.121999999999999886e+00,-1.940910500625309953e-01
2.124000000000000110e+00,-2.166926974338165279e-01
2.125999999999999890e+00,-2.275679653184409790e-01
2.128000000000000114e+00,-2.110772755359998920e-01
2.129999999999999893e+00,-2.217645967400069251e-01
2.132000000000000117e+00,-1.563572141759471679e-01
2.133999999999999897e+00,-1.484284759693369204e-01
2.136000000000000121e+00,-9.574848005501358783e-02
2.137999999999999901e+00,-3.183945883182667802e-02
2.140000000000000124e+00,8.091862707511356806e-03
2.141999999999999904e+00,3.150772085539013667e-02
2.144000000000000128e+00,1.290085996775828248e-01
2.145999999999999908e+00,2.104649399012598621e-01
2.148000000000000131e+00,2.695461968451581258e-01
2.149999999999999911e+00,3.642882078031781101e-01
2.152000000000000135e+00,4.833758984137686010e-01
2.153999999999999915e+00,5.728781723573085349e-01
2.156000000000000139e+00,7.316203701659532710e-01
2.157999999999999918e+00,7.810168637256473811e-01
2.160000000000000142e+00,8.963031349066242770e-01
2.161999999999999922e+00,9.863522711042223001e-01
2.164000000000000146e+00,1.040403242626691593e+00
2.165999999999999925e+00,1.071463321336925789e+00
2.168000000000000149e+00,1.067934823705457337e+00
2.169999999999999929e+00,1.025704730972606393e+00
2.172000000000000153e+00,9.839768220119686770e-01
2.173999999999999932e+00,8.506407431494081850e-01
2.176000000000000156e+00,7.825273689540721556e-01
2.177999999999999936e+00,6.623913127049086969e-01
2.180000000000000160e+00,5.630555079648127403e-01
2.181999999999999940e+00,4.554363573066870785e-01
2.184000000000000163e+00,3.369734190402108309e-01
2.185999999999999943e+00,2.498111532571440918e-01
2.188000000000000167e+00,1.915297345863773426e-01
2.189999999999999947e+00,1.163384154776278268e-01
2.192000000000000171e+00,4.236088166454581722e-02
2.193999999999999950e+00,3.273335705610316837e-02
2.196000000000000174e+00,-7.676876770802941452e-03
2.197999999999999954e+00,-1.047184778188940402e-01
2.200000000000000178e+00,-1.163158925616622763e-01
2.201999999999999957e+00,-1.198263722560393429e-01
2.204000000000000181e+00,-1.811399591865521796e-01
2.205999999999999961e+00,-2.234160478958082674e-01
2.208000000000000185e+00,-2.610903260824263827e-01
2.209999999999999964e+00,-2.933584311665699551e-01
2.212000000000000188e+00,-3.102271524219466503e-01
2.213999999999999968e+00,-3.302459139970027602e-01
2.216000000000000192e+00,-3.178846110132587111e-01
2.217999999999999972e+00,-3.337553149033430366e-01
2.220000000000000195e+00,-3.249386864443549183e-01
2.221999999999999975e+00,-3.195045660943640065e-01
2.224000000000000199e+00,-2.793197777232974133e-01
2.225999999999999979e+00,-2.647604700431889779e-01
2.228000000000000203e+00,-2.243859138826279631e-01
2.229999999999999982e+00,-1.757693018388902795e-01
2.232000000000000206e+00,-1.566456169546242561e-01
2.233999999999999986e+00,-1.275884395757052314e-01
2.236000000000000210e+00,-1.059881801338104779e-01
2.237999999999999989e+00,-9.020309279925335655e-02
2.240000000000000213e+00,-7.643456672000310814e-02
2.241999999999999993e+00,-6.604729012660719156e-02
2.244000000000000217e+00,-4.003025695543059592e-02
2.245999999999999996e+00,-6.025886277382704742e-02
2.248000000000000220e+00,-1.853966058893608687e-02
2.250000000000000000e+00,-3.438662107460584844e-02
2.252000000000000224e+00,-4.354517277450792312e-02
2.254000000000000004e+00,-3.789280007833176894e-02
2.256000000000000227e+00,-3.950772862159020182e-02
2.258000000000000007e+00,-2.610552339876555383e-02
2.260000000000000231e+00,-3.865043933516150443e-02
2.262000000000000011e+00,-1.024800992919975423e-02
2.264000000000000234e+00,-3.866191915491877518e-02
2.266000000000000014e+00,-6.060242634807284923e-02
2.268000000000000238e+00,-3.705139576544398683e-02
2.270000000000000018e+00,-5.576468336011658478e-02
2.272000000000000242e+00,-2.575372329863515747e-02
2.274000000000000021e+00,-8.748543276772508676e-03
2.276000000000000245e+00,-1.435593651219175919e-02
2.278000000000000025e+00,-4.352449584438529417e-02
2.280000000000000249e+00,-3.423080439078039772e-02
2.282000000000000028e+00,4.601970089170345085e-03
2.284000000000000252e+00,-1.652087890593628705e-02
2.286000000000000032e+00,-2.039438963562845847e-02
2.288000000000000256e+00,-3.705486750732178702e-03
2.290000000000000036e+00,1.822589209261125942e-02
2.292000000000000259e+00,1.940245181592383655e-03
2.294000000000000039e+00,-1.428024909646945749e-02
2.296000000000000263e+00,-9.829826824035414398e-03
2.298000000000000043e+00,-4.583622249515020494e-03
2.300000000000000266e+00,-2.162632425996611346e-02
2.302000000000000046e+00,-2.681430755521661130e-02
2.304000000000000270e+00,-8.541309913838775886e-03
